projectName,name,pathFile,productionFile,junitVersion,loc,qtdMethods,testSmellName,testSmellMethod,testSmellLine,testSmellLineBegin,testSmellLineEnd
commons-io,ReaderInputStreamTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\ReaderInputStreamTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\ReaderInputStream.java,JUnit5,148,14,Exception Catching Throwing,testUTF8WithBufferedRead,93,93,96
commons-io,ReaderInputStreamTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\ReaderInputStreamTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\ReaderInputStream.java,JUnit5,148,14,Exception Catching Throwing,testLargeUTF8WithBufferedRead,98,98,101
commons-io,ReaderInputStreamTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\ReaderInputStreamTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\ReaderInputStream.java,JUnit5,148,14,Exception Catching Throwing,testUTF16WithSingleByteRead,103,103,106
commons-io,ReaderInputStreamTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\ReaderInputStreamTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\ReaderInputStream.java,JUnit5,148,14,Exception Catching Throwing,testReadZero,108,108,119
commons-io,ReaderInputStreamTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\ReaderInputStreamTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\ReaderInputStream.java,JUnit5,148,14,Exception Catching Throwing,testReadZeroEmptyString,121,121,132
commons-io,ReaderInputStreamTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\ReaderInputStreamTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\ReaderInputStream.java,JUnit5,148,14,Exception Catching Throwing,testCharsetMismatchInfiniteLoop,137,137,147
commons-io,SequenceReaderTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\SequenceReaderTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\SequenceReader.java,JUnit5,195,16,Unknown Test,testClose,59,59,66
commons-io,SequenceReaderTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\SequenceReaderTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\SequenceReader.java,JUnit5,195,16,Unknown Test,testReadClosedReader,68,68,74
commons-io,SequenceReaderTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\SequenceReaderTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\SequenceReader.java,JUnit5,195,16,Unknown Test,testReadLength0Readers,151,151,157
commons-io,SequenceReaderTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\SequenceReaderTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\SequenceReader.java,JUnit5,195,16,Magic Number Test,testReadCharArray,96,96,110
commons-io,SequenceReaderTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\SequenceReaderTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\SequenceReader.java,JUnit5,195,16,Magic Number Test,testReadCharArrayPortion,112,112,124
commons-io,SequenceReaderTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\SequenceReaderTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\SequenceReader.java,JUnit5,195,16,Magic Number Test,testSkip,187,187,194
commons-io,SequenceReaderTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\SequenceReaderTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\SequenceReader.java,JUnit5,195,16,Lazy Test,testClose,null,null,null
commons-io,SequenceReaderTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\SequenceReaderTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\SequenceReader.java,JUnit5,195,16,Lazy Test,testReadClosedReader,null,null,null
commons-io,SequenceReaderTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\SequenceReaderTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\SequenceReader.java,JUnit5,195,16,Lazy Test,testRead,null,null,null
commons-io,SequenceReaderTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\SequenceReaderTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\SequenceReader.java,JUnit5,195,16,Lazy Test,testRead,null,null,null
commons-io,SequenceReaderTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\SequenceReaderTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\SequenceReader.java,JUnit5,195,16,Lazy Test,testRead,null,null,null
commons-io,SequenceReaderTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\SequenceReaderTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\SequenceReader.java,JUnit5,195,16,Lazy Test,testRead,null,null,null
commons-io,SequenceReaderTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\SequenceReaderTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\SequenceReader.java,JUnit5,195,16,Lazy Test,testRead,null,null,null
commons-io,SequenceReaderTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\SequenceReaderTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\SequenceReader.java,JUnit5,195,16,Lazy Test,testRead,null,null,null
commons-io,SequenceReaderTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\SequenceReaderTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\SequenceReader.java,JUnit5,195,16,Lazy Test,testReadCharArrayPortion,null,null,null
commons-io,SequenceReaderTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\SequenceReaderTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\SequenceReader.java,JUnit5,195,16,Lazy Test,testReadCharArrayPortion,null,null,null
commons-io,SequenceReaderTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\SequenceReaderTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\SequenceReader.java,JUnit5,195,16,Lazy Test,testReadCharArrayPortion,null,null,null
commons-io,SequenceReaderTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\SequenceReaderTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\SequenceReader.java,JUnit5,195,16,Lazy Test,testReadCharArrayPortion,null,null,null
commons-io,SequenceReaderTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\SequenceReaderTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\SequenceReader.java,JUnit5,195,16,Lazy Test,testReadCollection,null,null,null
commons-io,SequenceReaderTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\SequenceReaderTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\SequenceReader.java,JUnit5,195,16,Lazy Test,testReadCollection,null,null,null
commons-io,SequenceReaderTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\SequenceReaderTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\SequenceReader.java,JUnit5,195,16,Lazy Test,testReadIterable,null,null,null
commons-io,SequenceReaderTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\SequenceReaderTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\SequenceReader.java,JUnit5,195,16,Lazy Test,testReadIterable,null,null,null
commons-io,SequenceReaderTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\SequenceReaderTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\SequenceReader.java,JUnit5,195,16,Lazy Test,testReadLength1Readers,null,null,null
commons-io,SequenceReaderTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\SequenceReaderTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\SequenceReader.java,JUnit5,195,16,Lazy Test,testReadLength1Readers,null,null,null
commons-io,SequenceReaderTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\SequenceReaderTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\SequenceReader.java,JUnit5,195,16,Lazy Test,testReadLength1Readers,null,null,null
commons-io,SequenceReaderTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\SequenceReaderTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\SequenceReader.java,JUnit5,195,16,Lazy Test,testReadLength1Readers,null,null,null
commons-io,SequenceReaderTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\SequenceReaderTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\SequenceReader.java,JUnit5,195,16,Lazy Test,testReadList,null,null,null
commons-io,SequenceReaderTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\SequenceReaderTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\SequenceReader.java,JUnit5,195,16,Lazy Test,testReadList,null,null,null
commons-io,SequenceReaderTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\SequenceReaderTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\SequenceReader.java,JUnit5,195,16,Duplicate Assert,testRead,83,83,94
commons-io,SequenceReaderTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\SequenceReaderTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\SequenceReader.java,JUnit5,195,16,Eager Test,testRead,83,83,94
commons-io,SequenceReaderTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\SequenceReaderTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\SequenceReader.java,JUnit5,195,16,Eager Test,testReadCharArrayPortion,112,112,124
commons-io,SequenceReaderTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\SequenceReaderTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\SequenceReader.java,JUnit5,195,16,Eager Test,testReadCollection,126,126,136
commons-io,SequenceReaderTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\SequenceReaderTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\SequenceReader.java,JUnit5,195,16,Eager Test,testReadIterable,138,138,149
commons-io,SequenceReaderTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\SequenceReaderTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\SequenceReader.java,JUnit5,195,16,Eager Test,testReadLength1Readers,159,159,173
commons-io,SequenceReaderTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\SequenceReaderTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\SequenceReader.java,JUnit5,195,16,Eager Test,testReadList,175,175,185
commons-io,SequenceReaderTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\SequenceReaderTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\SequenceReader.java,JUnit5,195,16,Assertion Roulette,testRead,83,83,94
commons-io,SequenceReaderTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\SequenceReaderTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\SequenceReader.java,JUnit5,195,16,Assertion Roulette,testReadCharArray,96,96,110
commons-io,SequenceReaderTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\SequenceReaderTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\SequenceReader.java,JUnit5,195,16,Assertion Roulette,testReadCharArrayPortion,112,112,124
commons-io,SequenceReaderTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\SequenceReaderTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\SequenceReader.java,JUnit5,195,16,Assertion Roulette,testReadCollection,126,126,136
commons-io,SequenceReaderTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\SequenceReaderTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\SequenceReader.java,JUnit5,195,16,Assertion Roulette,testReadIterable,138,138,149
commons-io,SequenceReaderTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\SequenceReaderTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\SequenceReader.java,JUnit5,195,16,Assertion Roulette,testReadLength1Readers,159,159,173
commons-io,SequenceReaderTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\SequenceReaderTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\SequenceReader.java,JUnit5,195,16,Assertion Roulette,testReadList,175,175,185
commons-io,SequenceReaderTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\SequenceReaderTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\SequenceReader.java,JUnit5,195,16,Assertion Roulette,testSkip,187,187,194
commons-io,SequenceReaderTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\SequenceReaderTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\SequenceReader.java,JUnit5,195,16,Exception Catching Throwing,testClose,59,59,66
commons-io,SequenceReaderTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\SequenceReaderTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\SequenceReader.java,JUnit5,195,16,Exception Catching Throwing,testReadClosedReader,68,68,74
commons-io,SequenceReaderTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\SequenceReaderTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\SequenceReader.java,JUnit5,195,16,Exception Catching Throwing,testMarkSupported,76,76,81
commons-io,SequenceReaderTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\SequenceReaderTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\SequenceReader.java,JUnit5,195,16,Exception Catching Throwing,testRead,83,83,94
commons-io,SequenceReaderTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\SequenceReaderTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\SequenceReader.java,JUnit5,195,16,Exception Catching Throwing,testReadCharArray,96,96,110
commons-io,SequenceReaderTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\SequenceReaderTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\SequenceReader.java,JUnit5,195,16,Exception Catching Throwing,testReadCharArrayPortion,112,112,124
commons-io,SequenceReaderTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\SequenceReaderTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\SequenceReader.java,JUnit5,195,16,Exception Catching Throwing,testReadCollection,126,126,136
